"branch","description","forks","issues","name","stars","url","md5sum"
"master","A C++ library for multi-terminal (reduced ordered) interval decision diagrams",1,0,"dzufferey/mtidd",2,"https://github.com/dzufferey/mtidd","9e252c151f37d9d334e39e9fdc55ad0c"
"master","Computation using data flow graphs for scalable machine learning",0,0,"eadgarchen/tensorflow",0,"https://github.com/eadgarchen/tensorflow","738564017f6ce17099360ee31c548ad7"
"master","An Open Source Machine Learning Framework for Everyone",0,0,"eaplatanios/tensorflow",0,"https://github.com/eaplatanios/tensorflow","78a36177b790e38f78ec3a732225e3c6"
"master","tensorflow.org 문서 번역 레파지토리",0,0,"easyaction/tensorflow-kr",0,"https://github.com/easyaction/tensorflow-kr","80bec242591086d2a7fa3fe087a582f9"
"master"," Open source software library for numerical computation using data flow graphs.",0,0,"eerwitt/tensorflow",0,"https://github.com/eerwitt/tensorflow","d6b7af538df3068469dceddb7660349c"
"master","Low-precision matrix multiplication",0,0,"efeguney/gemmlowp",0,"https://github.com/efeguney/gemmlowp","a38f09bf11d326b861476b00c55b5c77"
"master","a personal ""write a raytracer"" playground for programming languages",0,0,"egorich239/playground",1,"https://github.com/egorich239/playground","e97eb0a1802e26c2d123b12bbd89933f"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"ejona86/grpc",1,"https://github.com/ejona86/grpc","d46f93ed5b292713f8b96d24fb8296f6"
"master","The Java gRPC implementation. HTTP/2 based RPC",3,0,"ejona86/grpc-java",8,"https://github.com/ejona86/grpc-java","d94d3654db95694a9467e8695e9b1559"
"master","Open single and half precision gemm implementations ",0,0,"ekelsen/openai-gemm",0,"https://github.com/ekelsen/openai-gemm","8b6c6e961c03400ea660d1ae77d58617"
"master","Cloud-native high-performance edge/middle/service proxy",0,0,"eklitzke/envoy",0,"https://github.com/eklitzke/envoy","87953ad63a66d8dec75fbd6e4993986c"
"master","The Java gRPC implementation. HTTP/2 based RPC",0,0,"elandau/grpc-java",0,"https://github.com/elandau/grpc-java","f0b38c6daff3548aaaf0022c6ba8d0b4"
"master","RE2 is a fast, safe, thread-friendly alternative to backtracking regular expression engines like those used in PCRE, Perl, and Python. It is a C++ library.",0,0,"ElectronicRU/re2",0,"https://github.com/ElectronicRU/re2","89e6837525b1bea38d386cc4c924968f"
"master","Computation using data flow graphs for scalable machine learning",0,0,"elingg/tensorflow",0,"https://github.com/elingg/tensorflow","580f5ca0bdc40d6f1de7dab9f37301a5"
"master","",0,0,"elliottneilclark/yummy-giggle",0,"https://github.com/elliottneilclark/yummy-giggle","09ef074666dd8b385d07cc444f23c215"
"master","分布式id生成器",4,0,"eLong-opensource/idgen",36,"https://github.com/eLong-opensource/idgen","d0ca5103cd4bc51d1590ba45cdecb7d0"
"master","Linux Native, HTTP Aware Networking and Security for Containers",0,0,"eloycoto/cilium",0,"https://github.com/eloycoto/cilium","8d35340e41ca1a6303e551e4ff75bd8f"
"master","Heap Layers: An Extensible Memory Allocation Infrastructure",52,3,"emeryberger/Heap-Layers",278,"https://github.com/emeryberger/Heap-Layers","a30a6210e9f1b6435ad1b4077992762a"
"master","",4,0,"emmalurie/negotiation_hacks",2,"https://github.com/emmalurie/negotiation_hacks","f2484f326fbf780e4bc447a7229b8c7e"
"master","Test with bazel",0,0,"emmanueljay/bazel_workstation",0,"https://github.com/emmanueljay/bazel_workstation","481b7547be549c0c3f8be7ec7213ea58"
"main","Debugging the way it's meant to be done",34,114,"emoon/ProDBG",485,"https://github.com/emoon/ProDBG","705695539a8642795ee3910d71c12e9a"
"master","Fork of chromium-browser with endless customizations",14,0,"endlessm/chromium-browser",14,"https://github.com/endlessm/chromium-browser","0d067a8fc7eb80ffdf9c59f0705c7167"
"main","Cloud-native high-performance edge/middle/service proxy",3182,1030,"envoyproxy/envoy",17358,"https://github.com/envoyproxy/envoy","ad5eb5f57f3646061d70316ea4b447a4"
"master","*ATTENTION!: The content of this repo is merged into https://github.com/envoyproxy/envoy and future development is happening there.",85,0,"envoyproxy/envoy-wasm",196,"https://github.com/envoyproxy/envoy-wasm","cfb6e610ba70e2aaceee7f7d88bb9719"
"main","protoc plugin to generate polyglot message validators",253,96,"envoyproxy/protoc-gen-validate",1523,"https://github.com/envoyproxy/protoc-gen-validate","831890f346b42dc8922b0d6ff92e1606"
"master","Learning framework for program property prediction",42,6,"eth-sri/Nice2Predict",168,"https://github.com/eth-sri/Nice2Predict","ace08732eac738888592de4fc793e059"
"master","",2,0,"eti-p-doray/gis-upir",1,"https://github.com/eti-p-doray/gis-upir","b9d896ecfc82b204b4b2ff1cffb90dfe"
"master","Computation using data flow graphs for scalable machine learning",0,0,"EvenStrangest/tensorflow",0,"https://github.com/EvenStrangest/tensorflow","643d0bf29eca1110e7412478161c7ee4"
"master","RE2 is a fast, safe, thread-friendly alternative to backtracking regular expression engines like those used in PCRE, Perl, and Python. It is a C++ library.",0,0,"evilmucedin/re2",0,"https://github.com/evilmucedin/re2","4b7f8b8ec655ebd501dcee5705734149"
"master","Memory Efficient Serialization Library",1,0,"evolutional/flatbuffers",1,"https://github.com/evolutional/flatbuffers","6c1afeadeb5cf6ef29a4291d50f93b33"
"master","⚡️A Redis module that provides session management.",4,4,"f0rmiga/sessiongate",49,"https://github.com/f0rmiga/sessiongate","d82c619441c9ed1ccb71ec045ef081e7"
"master","",0,0,"FabianHahn/libstore",1,"https://github.com/FabianHahn/libstore","7414917c220f58931c03d2bebf81441d"
"master","A minimalistic OpenGL 3D game engine written in C",1,0,"FabianHahn/shoveler",24,"https://github.com/FabianHahn/shoveler","3aca45ca2282be3f8b23ec8dfdd8ecfe"
"master","Integration of the shoveler game engine for SpatialOS",0,0,"FabianHahn/shoveler-spatialos",5,"https://github.com/FabianHahn/shoveler-spatialos","741dd4b99300b1cf11ce0885b4baaa9a"
"master","FAst Lookups of Cosine and Other Nearest Neighbors (based on fast locality-sensitive hashing)",181,53,"FALCONN-LIB/FALCONN",950,"https://github.com/FALCONN-LIB/FALCONN","a6019a958355ccc93e56ea10566a8197"
"master","a simple programming language",0,0,"fangkyo/flang",0,"https://github.com/fangkyo/flang","8cd9ffef32139e50f762d80f89db470c"
"fcitx","Mozc - a Japanese Input Method Editor designed for multi-platform",7,0,"fcitx/mozc",19,"https://github.com/fcitx/mozc","ef9818157538c73bdf78999f166a33d6"
"opus","OSS-Fuzz - continuous fuzzing of open source software",0,0,"felicialim/oss-fuzz",0,"https://github.com/felicialim/oss-fuzz","c977b46c3bd58b3f0628629c63ce6fe4"
"master","C++ front/service proxy",0,0,"fengli79/envoy",0,"https://github.com/fengli79/envoy","cc4760ffe6d3509d19ddab5241029e20"
"master","Generate code to call C++ libraries from other languages",9,74,"FFIG/ffig",29,"https://github.com/FFIG/ffig","e7ea8dd160b06887a5295e666c6f91b0"
"master","Piger is a Keystroke Launcher allowing you to run your own commands from your keyboard. Highlight a word hold the caps lock key and simply type 'Google' to search for it in your browser. You can create your own commands, in C#, Powershell, (+3), Python, LUA, C++ and more.",1,1,"FFMG/myoddweb.piger",14,"https://github.com/FFMG/myoddweb.piger","287a87c32148b22dd6973ef0d272ae2f"
"master","Abseil Common Libraries (C++)",0,0,"firebase/abseil-cpp",3,"https://github.com/firebase/abseil-cpp","372db912c6366a2fe2d14c30ff4e2f66"
"main","",0,0,"firebase/abseil-cpp-SwiftPM",3,"https://github.com/firebase/abseil-cpp-SwiftPM","d214760a8b9655942858bbf90b986dde"
"master","",35,3,"FirebaseExtended/firestore-codelab-extended-swift",48,"https://github.com/FirebaseExtended/firestore-codelab-extended-swift","4e4123d651bd01bb0613f84a6358854d"
"master","This is an experimental protoc plugin that generates Firebase Rules for Cloud Firestore based on Google's Protocol Buffer format. This allows you to easily validate your data in a platform independent manner.",11,6,"FirebaseExtended/protobuf-rules-gen",182,"https://github.com/FirebaseExtended/protobuf-rules-gen","03a34385163515a5ed0fe6f1fcfa4bfc"
"master","The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)",1,0,"firebase/grpc",3,"https://github.com/firebase/grpc","9dc0344ae95a4bf37897e9cbb5ec9f1b"
"main","",0,0,"firebase/grpc-SwiftPM",2,"https://github.com/firebase/grpc-SwiftPM","00b223f8f1955f4bc43ebdc350a1bc7e"
"master","The istio proxy implementations",0,0,"FirebasePrivate/proxy",0,"https://github.com/FirebasePrivate/proxy","b88ad8afabd2de8a9f3b54ef76855132"
"master","BF Joust system collection",0,0,"fis/chainlance",7,"https://github.com/fis/chainlance","dae311930fad2162b644a7530a44fbac"
"master","",0,0,"firestuff/funstraw",0,"https://github.com/firestuff/funstraw","2d0fe9a59baccd342bbc990bcdacd052"
"master","PlaidML is a framework for making deep learning work everywhere.",0,0,"flaub/plaidml",0,"https://github.com/flaub/plaidml","3c06d2cd1319c83ee25fea30813368a3"
"master","Efficient binary-decimal and decimal-binary conversion routines for IEEE doubles.",235,16,"google/double-conversion",832,"https://github.com/google/double-conversion","a7fdf44af8bec6fdef71aa8a7dd2f626"
"master","Efficient binary-decimal and decimal-binary conversion routines for IEEE doubles.",0,0,"floitschG/double-conversion",0,"https://github.com/floitschG/double-conversion","48a15fd8af1fbdfcfa7c93645dd233fc"
"master","Flourish engine is a high-performance, cross platform, 2D game engine",0,0,"Flourish-Team/Flourish",0,"https://github.com/Flourish-Team/Flourish","910981cff1d0301fbb5d86fd118d4cd2"
"master","Source code for companion fluxcapacitor/pipeline project.  Stitched together by Kubernetes gitRepo Persistent Volume",8,1,"fluxcapacitor/source.ml.deprecated",13,"https://github.com/fluxcapacitor/source.ml.deprecated","d8854b73e99c98160aeac8fbbeff7f8f"
"master","A cpp client/server code generator for SOAP 1.2 services defined via WSDL",2,7,"Foran/wsdl2cpp",10,"https://github.com/Foran/wsdl2cpp","8d3b84f1d7ca3f344db2d91ee6a34ea7"
"master","Adaptation of code base from the most generous and helpful Austin Schuh from FRC971, also used by 231/33/1678 etc",0,0,"FRC1296/CheezyDriver2016",1,"https://github.com/FRC1296/CheezyDriver2016","3fab64a19dad51f4d48100c52238dd72"
"master","Computation using data flow graphs for scalable machine learning",7,0,"freedomtan/tensorflow",13,"https://github.com/freedomtan/tensorflow","890fb087dff0184f300b75ab4b42de00"
"master","",0,0,"freesample/FreeSample",0,"https://github.com/freesample/FreeSample","8f67342d09cb9db830c880d1822cb5b1"
"master","",0,0,"freesample/hopper",0,"https://github.com/freesample/hopper","9a576b2d2001338bba9e7f1dc6737f75"
"master","Computation using data flow graphs for scalable machine learning",0,0,"frreiss/tensorflow-fred",0,"https://github.com/frreiss/tensorflow-fred","f27129e71efbb309db7260191e65feaf"
"master","An implementation of the axolotl ratchet based on libsodium.",3,12,"1984not-GmbH/molch",24,"https://github.com/1984not-GmbH/molch","f41af01e0f4573761694502cc1d2f2fd"
"master","Library for 2D/3D vector computations.",1,0,"fughilli/VectorLib",0,"https://github.com/fughilli/VectorLib","19f0ed3464ef0ec5afde75ef65fca05d"
"master","Some study material of tensorflow",0,0,"SQNRT/TensorFlowStudy",0,"https://github.com/SQNRT/TensorFlowStudy","1e53d99a927bc18692b424820253f23a"
"master","An open autonomous driving platform",0,0,"fy2462/apollo",0,"https://github.com/fy2462/apollo","df4fc1684a2242deb89fdb3d675e75c1"
"master","C++ implementation of the Coherent Point Drift point set registration algorithm.",93,12,"gadomski/cpd",263,"https://github.com/gadomski/cpd","e476d2ca8191312b1edbb11cf9f7ced5"
"master","C++ library for fast Gauss transforms.",14,4,"gadomski/fgt",44,"https://github.com/gadomski/fgt","584bf70721ca675cafe108b74ae6b180"
"master","",0,1,"gameduell/kythe",1,"https://github.com/gameduell/kythe","4f0b171fa139b84f4a97297cf73e7de5"
"main","Tool for collection and processing of ETW events related to frame presentation on Windows.",67,5,"GameTechDev/PresentMon",392,"https://github.com/GameTechDev/PresentMon","c810031b051fa518cc4a6c591054c74e"
"master","Computation using data flow graphs for scalable machine learning",0,0,"gautam1858/tensorflow",1,"https://github.com/gautam1858/tensorflow","77db324199a10432b5d019fe664d8135"
"master","Correct, reproducible, and fast builds for everyone.",0,0,"gavares/bazel",0,"https://github.com/gavares/bazel","6972eeb211209d16d1040fe84c4ae23c"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"geffzhang/grpc",0,"https://github.com/geffzhang/grpc","ccf059cba8cc5c95ed5273301129fc4e"
"master","This is an Android face recognize application that based on tensorflow , you can develop it with Android Studio",9,0,"GehenHe/Recognize-Face-on-Android",20,"https://github.com/GehenHe/Recognize-Face-on-Android","7f38b066bd0848bcc363fa4f34c24d15"
"master","Chef cookbook to install/configure Bazel",1,0,"gengo/cookbook-bazel",0,"https://github.com/gengo/cookbook-bazel","f2eff8477d1edb6fa8c0d5d196eb6b4a"
"master","The gflags package contains a C++ library that implements commandline flags processing. It includes built-in support for standard types such as string and the ability to define flags in the source file in which they are used. Online documentation available at:",698,25,"gflags/gflags",2114,"https://github.com/gflags/gflags","94e3b27f106ed4f65fc3ed247f891d07"
"master","An Open Source Machine Learning Framework for Everyone",0,0,"ghchinoy/tensorflow",0,"https://github.com/ghchinoy/tensorflow","a1f692f2329fded3eb8e881d6641e824"
"master","Computation using data flow graphs for scalable machine learning",0,0,"gibiansky/tensorflow",0,"https://github.com/gibiansky/tensorflow","bb43780d962d6cb838727e4ae21ea849"
"master"," Open source software library for numerical computation using data flow graphs.",0,0,"girving/tensorflow",0,"https://github.com/girving/tensorflow","ed5847ddaa7b807d3eec4bc78e4960f7"
"master","A customisable 3D platform for agent-based AI research",0,0,"gkwatson/lab",0,"https://github.com/gkwatson/lab","351d1bdfc8d4bbad93be52f38863616f"
"master","Random noodling by gnartbx",0,0,"gnartbx/noodles",0,"https://github.com/gnartbx/noodles","382e3315e0ee48ca9f5cc8f65da3dc8c"
"master","Computation using data flow graphs for scalable machine learning",0,0,"gnieboer/tensorflow",0,"https://github.com/gnieboer/tensorflow","3e9e552a3ddf29caf716fd4a7168b780"
"master","Computation using data flow graphs for scalable machine learning",0,0,"gojira/tensorflow",0,"https://github.com/gojira/tensorflow","07128afbdcd703876ef1c2b73aa43544"
"master","The C based gRPC (C++, Node.js, Python, Ruby, Objective-C, PHP, C#)",0,0,"goldenbull/grpc",0,"https://github.com/goldenbull/grpc","fb48cc704ba62fba0d1cc727e1925d94"
"master","Android GPU Inspector",75,18,"google/agi",413,"https://github.com/google/agi","04bdbe9072741e7a85380d98cdb11046"
"master","",3,0,"google/ahdlc",11,"https://github.com/google/ahdlc","b5fde145a1f867b59b6d973f02427f51"
"master","",2,1,"google/aistreams",4,"https://github.com/google/aistreams","8e18c016a8007428df72793f337565ca"
"master","Generate C++ API client libraries from Protocol Buffers.",9,18,"googleapis/gapic-generator-cpp",9,"https://github.com/googleapis/gapic-generator-cpp","edae7227f518fab33da9d94cd78443b6"
"main","C++ Client Libraries for Google Cloud Services",227,333,"googleapis/google-cloud-cpp",267,"https://github.com/googleapis/google-cloud-cpp","127fede7458506613edc9bfffa9eb62a"
"master","Idiomatic C++11 client library for BigQuery",10,0,"googleapis/google-cloud-cpp-bigquery",4,"https://github.com/googleapis/google-cloud-cpp-bigquery","2e088135d202e5e03ea3e9a4870ba43f"
"master","Google Cloud C++ client common libraries",9,0,"googleapis/google-cloud-cpp-common",12,"https://github.com/googleapis/google-cloud-cpp-common","bf8784b0b7ebfa13ea3d77f0b9e59af8"
"master","Google Cloud C++ library for Cloud Pub/Sub",8,0,"googleapis/google-cloud-cpp-pubsub",6,"https://github.com/googleapis/google-cloud-cpp-pubsub","dfba8f3b27d6b524eb67c9925bf7c3e7"
"master","C++ client library for Google Cloud Spanner",14,0,"googleapis/google-cloud-cpp-spanner",25,"https://github.com/googleapis/google-cloud-cpp-spanner","8be64b91fa36f33c474a87726ec75d00"
"master","The Metaweb graph repository server",54,3,"googlearchive/graphd",435,"https://github.com/googlearchive/graphd","7d90880ebff734a611619bc6672a9139"
"master","A software ASTC decoder implementation which supports the ASTC LDR profile",23,6,"google/astc-codec",46,"https://github.com/google/astc-codec","9f74d9af5cc60aa4c4b2419e078eb568"
"master","An open and flexible framework for developing enclave applications",115,16,"google/asylo",857,"https://github.com/google/asylo","c4aa39dde99461380c6ce4a3d739390b"
"master","",13,1,"google/asylo-examples",18,"https://github.com/google/asylo-examples","3122e4abac26a60fbf90b8f6e6ed2776"
"main","Feeling sound with tactile interfaces for hearing accessibility.",5,0,"google/audio-to-tactile",14,"https://github.com/google/audio-to-tactile","ac3491e80e511f771a2ee128c928ac14"
"main","A microbenchmark support library",1067,106,"google/benchmark",5564,"https://github.com/google/benchmark","9ebbc93bc4c6e0376dc62f4d17ed8de2"
"master","Brotli compression format",960,60,"google/brotli",10200,"https://github.com/google/brotli","9e2547f2c2ffe71cbd4aa3162de0b771"
"master","Practical JPEG Repacker",35,12,"google/brunsli",649,"https://github.com/google/brunsli","d4d0545b18e9fb685a67d2ca3f56341c"
"master","butteraugli estimates the psychovisual difference between two images",128,21,"google/butteraugli",1725,"https://github.com/google/butteraugli","927f9f4801631f09ec6f16ed1ca07fe5"
"master","Haskell Bazel rules and cabal2bazel import tool.",4,2,"google/cabal2bazel",38,"https://github.com/google/cabal2bazel","cdb4f5020e1a576324ab1826bd10f572"
"main","Generate Bazel BUILD from Cargo dependencies!",76,86,"google/cargo-raze",307,"https://github.com/google/cargo-raze","1bf2af6f4ffbbb996913931ffa788a38"
"master","Framework for building asynchronous, multi-threaded gRPC services",41,12,"cartographer-project/async_grpc",88,"https://github.com/cartographer-project/async_grpc","c7dc9769729e94442eeb86535e70c097"
"master","Cartographer is a system that provides real-time simultaneous localization and mapping (SLAM) in 2D and 3D across multiple platforms and sensor configurations.",1896,145,"cartographer-project/cartographer",5574,"https://github.com/cartographer-project/cartographer","568e54f32ef22794ece79e8535726e80"
"master","CCTZ is a C++ library for translating between absolute and civil times using the rules of a time zone.",132,10,"google/cctz",450,"https://github.com/google/cctz","f818172bf71a9945493b1be522e3383d"
"master","",14,1,"google/ced",51,"https://github.com/google/ced","ffd7b6d6a6cdb3b86e55243338388a6d"
"master","Fast, portable, non-Turing complete expression evaluation (C++)",33,37,"google/cel-cpp",78,"https://github.com/google/cel-cpp","5a6543cf013b599fbb18aece0bd146d0"
"master","Common Expression Language -- specification and binary representation",101,40,"google/cel-spec",974,"https://github.com/google/cel-spec","d257d1ab418c62f2e230fc7522144790"
"master","Smart Card Connector App for Chrome OS",41,28,"GoogleChromeLabs/chromeos_smart_card_connector",101,"https://github.com/GoogleChromeLabs/chromeos_smart_card_connector","7318be4be4edd18f1b35329646572889"
"main","Binding generator to wrap C++ for Python using LLVM.",114,1,"google/clif",864,"https://github.com/google/clif","05a4e3fce75e8a1b0f2922cc6e52001f"
"master","A set of services that run along side of your Google App Engine Flexible VM application containers. Each service runs inside of its own docker container along with your application's source code.",52,2,"GoogleCloudPlatform/appengine-sidecars-docker",57,"https://github.com/GoogleCloudPlatform/appengine-sidecars-docker","749fdded0c74ec5050f7a86b6121a367"
"master","Useful scripts, udfs, views, and other utilities for migration and data warehouse operations in BigQuery.",125,11,"GoogleCloudPlatform/bigquery-utils",416,"https://github.com/GoogleCloudPlatform/bigquery-utils","21487b45675f84589d0181d5c577270e"
"master","An open source emulator for Cloud Spanner.",17,11,"GoogleCloudPlatform/cloud-spanner-emulator",148,"https://github.com/GoogleCloudPlatform/cloud-spanner-emulator","3900ff75d433352bbe8009c8f582f7d1"
"main","",4,0,"GoogleCloudPlatform/declarative-resource-client-library",8,"https://github.com/GoogleCloudPlatform/declarative-resource-client-library","bb098c0b6c4d2b77f83006b53f00e44e"
"master","A service proxy that provides API management capabilities using Google Service Infrastructure.",124,29,"GoogleCloudPlatform/esp-v2",141,"https://github.com/GoogleCloudPlatform/esp-v2","5a38537a2c8ec0ccafc5169f1acbae23"
"main","",4,1,"GoogleCloudPlatform/opentelemetry-operations-cpp",5,"https://github.com/GoogleCloudPlatform/opentelemetry-operations-cpp","dbdcd79d31d0d5658d6ddb2429cb6fda"
"master","Tools that make it easier to run TensorFlow on Google Cloud Platform (GCP).",4,0,"GoogleCloudPlatform/tensorflow-gcp-tools",7,"https://github.com/GoogleCloudPlatform/tensorflow-gcp-tools","fb95148aeeafb2079ad73193a3f3abf9"
"master","Metering agent",13,5,"GoogleCloudPlatform/ubbagent",18,"https://github.com/GoogleCloudPlatform/ubbagent","16db3993ffaeac33970fe85a5fb58b7d"
"master","Cloud Robotics Core: Kubernetes, Federation, App Management",40,10,"googlecloudrobotics/core",131,"https://github.com/googlecloudrobotics/core","d941ab995f3732b691f2b28f8e16e1a1"
"master","",2,0,"google/cluster-scoped-cicd",5,"https://github.com/google/cluster-scoped-cicd","fee4d9923d021a9fc46b56cce8a7020d"
"main","",0,0,"google-coral/demo-manufacturing",4,"https://github.com/google-coral/demo-manufacturing","d5d53d94eaad11de76f3b75e77d414b9"
"master","Coral issue tracker (and legacy Edge TPU API source)",91,91,"google-coral/edgetpu",271,"https://github.com/google-coral/edgetpu","bc5eb71dcd8d55a734948086be1a423e"
"master","",1,0,"google-coral/example-multiple-edgetpus",7,"https://github.com/google-coral/example-multiple-edgetpus","dceb1127804e82dd9eca1efe0795701a"
"master","C++ API for ML inferencing and transfer-learning on Coral devices",6,5,"google-coral/libcoral",22,"https://github.com/google-coral/libcoral","2fe062f403d2cb8202a8e6036e7bebe5"
"master","Source code for the userspace level runtime driver for Coral.ai devices. ",17,7,"google-coral/libedgetpu",72,"https://github.com/google-coral/libedgetpu","2a9b4b72b051599cf32cc333df38a56f"
"master","Python API for ML inferencing and transfer-learning on Coral devices",32,6,"google-coral/pycoral",77,"https://github.com/google-coral/pycoral","366392ccb2bbe4ecaf718f359fc4077a"
"master","Examples using TensorFlow Lite API to run inference on Coral devices",56,10,"google-coral/tflite",114,"https://github.com/google-coral/tflite","e54da1afc754c8c3075c29b47882012f"
"master","",1,1,"google-coral/webcoral",15,"https://github.com/google-coral/webcoral","47a151a1484bf52c1ca757be86d40d6a"
"master","A C++ implementation of CPIX specification for the exchange of encryption keys and DRM information.",5,1,"google/cpix_cc",11,"https://github.com/google/cpix_cc","496b76bf68b23e58fa9d6220e307a863"
"master","CrunchyCrypt - Safe and Simple Cryptography",16,2,"google/crunchy",121,"https://github.com/google/crunchy","8158cffaa002c9fc441e2ea0afc4e12d"
"main","Test tool for CTAP2 authenticators",12,13,"google/CTAP2-test-tool",33,"https://github.com/google/CTAP2-test-tool","1744ca2c5564ac4e7a5da819d44e7749"
"master","Cuckoo Index: A Lightweight Secondary Index Structure",9,0,"google/cuckoo-index",83,"https://github.com/google/cuckoo-index","39a9a4fb84ce99a1d506dd04946a3aef"
"r1.1","DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA sequencing data.",572,3,"google/deepvariant",2297,"https://github.com/google/deepvariant","625af3df113121dafb7cd24c2a2ab0a1"
"master","",15,0,"google/desugar_jdk_libs",137,"https://github.com/google/desugar_jdk_libs","7a3ad9d8153507478468b8d02b226963"
"master","Tools at Google for mobile development and testing",17,2,"google/devx-tools",45,"https://github.com/google/devx-tools","318b2c8d9034206eba50e079cc00c17e"
"main","Google's differential privacy libraries.",247,14,"google/differential-privacy",2266,"https://github.com/google/differential-privacy","3c418b5c98752c2ecf30de2c721404de"
"master","Portable C++ SIMD library",22,0,"google/dimsum",153,"https://github.com/google/dimsum","fd018d2fc3fa914d1812b4708ad11182"
"main","The Distbench benchmark is made to evaluate Remote Procedure Calls (RPCs) stacks, as RPCs represent an important amount of data communication in the data center.",2,0,"google/distbench",4,"https://github.com/google/distbench","dee7f50db982b6602fe17bfd657402f8"
"master","An Implementation of Incremental Distributed Point Functions in C++",2,1,"google/distributed_point_functions",13,"https://github.com/google/distributed_point_functions","b7b0c0bf9f60be7e3d95b4ff3bd7baf2"
"master","Efficient binary-decimal and decimal-binary conversion routines for IEEE doubles.",235,16,"google/double-conversion",832,"https://github.com/google/double-conversion","a7fdf44af8bec6fdef71aa8a7dd2f626"
"master","",8,1,"google/ecclesia-machine-management",11,"https://github.com/google/ecclesia-machine-management","d6fffb58815b7fa067b39ae7f9c44cbc"
"main","Effcee is a C++ library for stateful pattern matching of strings, inspired by LLVM's FileCheck",32,2,"google/effcee",63,"https://github.com/google/effcee","0537cb1fa26777fd0be234535c51c5a8"
"master","Collection of auditory models.",4,0,"google/eidos-audition",14,"https://github.com/google/eidos-audition","6bce085bab580303764f308f60c6f0c4"
"master","",33,2,"google/EXEgesis",261,"https://github.com/google/EXEgesis","2c68ad149715c3d6346b38fd26110879"
"master","FHIR Protocol Buffers",131,8,"google/fhir",567,"https://github.com/google/fhir","c5694618246a12007e0f7171112c407d"
"master","Usage Examples for github.com/google/fhir",16,6,"google/fhir-examples",42,"https://github.com/google/fhir-examples","581e91c0cb8243574a88beea7fff2496"
"main","Filament is a real-time physically based rendering engine for Android, iOS, Windows, Linux, macOS, and WebGL2",1045,69,"google/filament",11347,"https://github.com/google/filament","914e6b3c9dfd771a6fecbe919d58bfce"
"master","",2,0,"google/file-based-test-driver",8,"https://github.com/google/file-based-test-driver","0474d3357b4b8f1fff359fc602f60a3c"
"master","FlatBuffers: Memory Efficient Serialization Library",2579,111,"google/flatbuffers",16523,"https://github.com/google/flatbuffers","8002085481efadfadfc9d548b97e848b"
"main","OSS-Fuzz - continuous fuzzing of open source software",1,0,"googlefonts/oss-fuzz",1,"https://github.com/googlefonts/oss-fuzz","d9034d0a6e74e68b1902355f003be980"
"master","Fruit, a dependency injection framework for C++",187,25,"google/fruit",1515,"https://github.com/google/fruit","81b5da0d359f3dc3b6fc5f53f2c1d810"
"main","Libraries and tools to perform fully homomorphic encryption operations on an encrypted data set.",142,2,"google/fully-homomorphic-encryption",2247,"https://github.com/google/fully-homomorphic-encryption","94f32537bcf255bff045e11b09e565f3"
"master","Graphics API Debugger",309,261,"google/gapid",1899,"https://github.com/google/gapid","b1492ffab452cb92ccd4873430d6e459"
"master","Low-precision matrix multiplication",395,15,"google/gemmlowp",1420,"https://github.com/google/gemmlowp","e3405382026512f989c515e9de9d6643"
"master","Google CTF",359,1,"google/google-ctf",2392,"https://github.com/google/google-ctf","dc7896253504dfb2dac0170472fd2ad2"
"master","GoogleTest - Google Testing and Mocking Framework",7693,163,"google/googletest",23012,"https://github.com/google/googletest","298df079aec9ebb53eddc121b5007ebc"
"main","Google Toolbox for Mac",249,2,"google/google-toolbox-for-mac",957,"https://github.com/google/google-toolbox-for-mac","66d83bb7b54092dd6460756af7f26a11"
"master","Perceptual JPEG encoder",1004,102,"google/guetzli",12580,"https://github.com/google/guetzli","36a5741c9c7617f833b620b75eae97df"
"master","Application Kernel for Containers",932,496,"google/gvisor",11456,"https://github.com/google/gvisor","6dac6a5e3205429b6a1145b9fd972946"
"main","",16,4,"google/hashtable-benchmarks",75,"https://github.com/google/hashtable-benchmarks","4170c16cf14fbf9c8312606f768142be"
"master","An implementation of 'Deep Bilateral Learning for Real-Time Image Enhancement', SIGGRAPH 2017",271,10,"google/hdrnet",569,"https://github.com/google/hdrnet","0ce8aa7f3f157effc7405de3eda33cf6"
"master","Performance-portable, length-agnostic SIMD with runtime dispatch",42,6,"google/highway",393,"https://github.com/google/highway","58234973ffdcaeae939b95939b7dbb3f"
"master","Interactive development for Bazel/Haskell rules",5,12,"google/hrepl",42,"https://github.com/google/hrepl","51701e1ec06fd1bad21125e68405e364"
"main","",4,0,"google/http_pattern_matcher",1,"https://github.com/google/http_pattern_matcher","4d5577604d93ec02bd804e53a0520f57"
"master","Datasets and tools for basic natural language processing.",85,4,"google/language-resources",270,"https://github.com/google/language-resources","335f8233255210b3124e75abe3d89bc7"
"master","",0,0,"googleinterns/bert-annotator",0,"https://github.com/googleinterns/bert-annotator","22dcb73aeeea95e8d56523feaa76ec44"
